Date;Orange;Danone;Patrimoine et Commerce;IDI;Lanson BCC SA;LDC;Linedata Services;Viel et Cie SA;Voyageurs du Monde SA;Caisse Regionale de Credit Agricole Mutuel Atlanti
2023-04-20;9.50706672668457;54.22160720825195;15.225274085998535;47.78522109985352;36.083229064941406;52.7745475769043;41.26236724853516;6.549651622772217;116.6173095703125;71.25279998779297
2023-04-21;9.54512882232666;54.27600860595703;15.184011459350586;48.28999328613281;37.01081466674805;52.53999710083008;41.44740295410156;6.549651622772217;118.5135269165039;71.26164245605469
2023-04-24;9.425980567932127;54.502689361572266;14.853924751281738;48.28999328613281;37.10357284545898;53.71276473999024;41.26236724853516;6.621037483215332;122.30596160888672;71.09366607666016
2023-04-25;9.46238613128662;54.801902770996094;14.771403312683104;49.13128280639648;36.91805648803711;53.24365615844727;41.26236724853516;6.781655788421631;124.20217895507812;71.5180435180664
2023-04-26;9.659313201904297;54.72029876708984;14.853924751281738;48.9630241394043;36.91805648803711;52.7745475769043;41.6324348449707;6.817348480224609;120.40974426269533;71.96895599365234
2023-04-27;9.766878128051758;53.9133186340332;14.771403312683104;48.79476547241211;36.73253631591797;53.47821044921875;41.81747055053711;6.728116035461426;119.46163940429688;72.28724670410156
2023-04-28;9.776806831359863;54.39388275146485;14.688880920410156;48.62650680541992;37.19633102416992;53.47821044921875;41.81747055053711;6.781655788421631;118.03946685791016;72.09273529052734
2023-05-02;9.619596481323242;54.47548675537109;14.44131565093994;49.299537658691406;36.91805648803711;53.00910568237305;42.280052185058594;6.745962619781494;122.30596160888672;72.75584411621094
2023-05-03;9.69902801513672;54.78376388549805;14.40005588531494;48.28999328613281;36.91805648803711;52.7745475769043;42.3725700378418;6.692423343658447;122.30596160888672;72.75584411621094
2023-05-04;9.657657623291016;54.71123123168945;14.358794212341309;49.299537658691406;37.10357284545898;53.00910568237305;42.18753433227539;6.692423343658447;122.30596160888672;72.43754577636719
2023-05-05;9.629525184631348;54.75656509399414;14.317533493041992;48.79476547241211;37.01081466674805;52.53999710083008;42.55760192871094;6.674577236175537;123.25406646728516;74.26771545410156
2023-05-08;9.63614559173584;54.83816909790039;14.235010147094728;48.79476547241211;36.91805648803711;51.36723327636719;42.55760192871094;6.692423343658447;123.25406646728516;75.24910736083984
2023-05-09;9.68910026550293;55.14762115478516;14.193750381469728;48.79476547241211;37.38185119628906;50.89812088012695;42.55760192871094;6.692423343658447;123.25406646728516;75.85032653808594
2023-05-10;9.622907638549805;54.5849838256836;14.235010147094728;48.79476547241211;37.10357284545898;52.30544662475586;42.65011596679688;6.745962619781494;123.7281265258789;75.85032653808594
2023-05-11;9.569952011108398;55.34454345703125;14.193750381469728;48.79476547241211;36.268741607666016;52.7745475769043;42.65011596679688;6.799502372741699;123.25406646728516;76.4338607788086
2023-05-12;9.566641807556152;55.410186767578125;14.276269912719728;48.45824813842773;36.268741607666016;53.24365615844727;42.65011596679688;6.977967262268066;118.98757934570312;76.96239471435547
2023-05-15;9.56167697906494;55.419559478759766;14.193750381469728;48.62650680541992;37.19633102416992;53.24365615844727;42.55760192871094;7.20997142791748;119.46163940429688;76.96239471435547
2023-05-16;9.535201072692873;55.50395584106445;14.358794212341309;48.79476547241211;37.10357284545898;53.00910568237305;42.55760192871094;7.459820747375488;119.46163940429688;77.24983978271484
2023-05-17;9.455767631530762;54.97882843017578;14.40005588531494;48.45824813842773;38.05494689941406;53.24365615844727;42.742637634277344;7.352742671966553;118.03946685791016;77.426025390625
2023-05-18;9.374680519104004;54.81003952026367;14.647619247436523;48.62650680541992;38.05494689941406;53.71276473999024;43.02018356323242;7.4062819480896;118.03946685791016;81.03305053710938
2023-05-19;9.366406440734863;55.09135437011719;14.771403312683104;48.62650680541992;38.05494689941406;53.94731903076172;42.92766952514648;7.352742671966553;117.56541442871094;81.72850036621094
2023-05-22;9.515341758728027;54.76315689086914;15.018967628479004;49.242034912109375;38.53063201904297;53.94731903076172;42.92766952514648;7.370589256286621;118.03946685791016;82.8968505859375
2023-05-23;9.599739074707031;54.6412467956543;15.101489067077637;49.59376525878906;39.48200607299805;53.94731903076172;44.037864685058594;7.477668285369873;118.03946685791016;83.45320129394531
2023-05-24;9.579880714416504;53.93795394897461;15.184011459350586;48.89030456542969;38.72090911865234;53.00910568237305;43.945350646972656;7.566900253295898;118.5135269165039;83.45320129394531
2023-05-25;9.467351913452148;53.600372314453125;15.101489067077637;49.242034912109375;39.10145568847656;53.94731903076172;43.85283279418945;7.441975116729736;117.56541442871094;81.60795593261719
2023-05-26;9.424325942993164;53.600372314453125;15.184011459350586;48.89030456542969;39.577144622802734;54.41642379760742;43.85283279418945;7.745365142822266;118.98757934570312;82.52593994140625
2023-05-29;9.416050910949709;53.73165512084961;15.101489067077637;49.0661735534668;39.577144622802734;55.82374954223633;43.85283279418945;7.656132221221924;119.46163940429688;82.52593994140625
2023-05-30;9.28200912475586;52.25004959106445;15.142751693725586;49.41790008544922;39.38687133789063;55.82374954223633;43.85283279418945;7.67397928237915;119.46163940429688;83.86119842529297
2023-05-31;9.243947982788086;51.89371109008789;15.018967628479004;49.41790008544922;40.9090690612793;56.292850494384766;44.40793228149414;7.620439529418945;113.77297973632812;84.45463562011719
2023-06-01;9.24891185760498;51.90309143066406;15.184011459350586;49.242034912109375;41.670166015625;55.354637145996094;44.77799987792969;7.049352645874023;112.82487487792967;83.51811218261719
2023-06-02;9.12645435333252;52.56887435913086;15.184011459350586;49.41790008544922;42.62154006958008;55.58919143676758;46.165748596191406;7.388435363769531;115.66920471191406;85.40044403076172
2023-06-05;9.274125099182127;52.465728759765625;15.184011459350586;49.41790008544922;42.716678619384766;55.82374954223633;46.165748596191406;7.049352645874023;113.2989273071289;86.14224243164062
2023-06-06;9.174530982971191;52.67202377319336;15.101489067077637;49.0661735534668;43.85832214355469;56.05830001831055;46.25826644897461;7.20997142791748;113.77297973632812;86.60588073730469
2023-06-07;9.174530982971191;51.86558151245117;15.018967628479004;49.59376525878906;42.05071640014648;55.58919143676758;46.813358306884766;7.138585090637207;113.2989273071289;86.60588073730469
2023-06-08;9.097262382507324;51.27481460571289;15.225274085998535;49.59376525878906;40.05282974243164;54.650978088378906;46.99839401245117;7.138585090637207;114.72109985351562;85.67861938476562
2023-06-09;9.03887939453125;50.28082656860352;15.26653289794922;49.59376525878906;40.24310302734375;55.354637145996094;46.99839401245117;7.138585090637207;117.56541442871094;84.84408569335938
2023-06-12;8.92039966583252;50.4589958190918;15.26653289794922;49.59376525878906;39.86255645751953;55.58919143676758;46.99839401245117;7.049352645874023;115.66920471191406;84.38045501708984
2023-06-13;8.832826614379883;50.48712539672852;15.349055290222168;49.59376525878906;39.67228317260742;53.94731903076172;47.55349349975586;7.013659954071045;116.6173095703125;83.93537139892578
2023-06-14;8.849997520446777;50.58089828491211;15.307793617248535;49.59376525878906;40.24310302734375;55.354637145996094;47.92355728149414;7.174278259277344;116.6173095703125;83.92610168457031
2023-06-15;8.892926216125488;51.25606155395508;15.349055290222168;49.59376525878906;41.099342346191406;54.41642379760742;47.92355728149414;7.156432151794434;117.56541442871094;86.2071533203125
2023-06-16;8.918683052062988;51.856204986572266;15.184011459350586;49.94549179077149;41.28961944580078;54.41642379760742;48.29362869262695;7.085046291351318;115.66920471191406;86.23497009277344
2023-06-19;8.862018585205078;51.4904899597168;15.101489067077637;56.10074996948242;39.95769500732422;55.354637145996094;48.663692474365234;7.13171911239624;114.72109985351562;87.1622314453125
2023-06-20;8.849997520446777;51.69679260253906;15.431578636169434;57.68352890014648;37.959808349609375;54.650978088378906;49.03376007080078;7.13171911239624;115.19515228271484;88.53457641601562
2023-06-21;8.853433609008789;52.74704360961914;15.349055290222168;57.33179473876953;36.4376106262207;54.650978088378906;49.40382766723633;7.150388717651367;116.14325714111328;86.23497009277344
2023-06-22;8.78303050994873;52.42821502685547;14.936446189880373;57.15593338012695;34.72513961791992;55.354637145996094;49.5888557434082;7.150388717651367;120.51685333251952;85.45608520507812
2023-06-23;8.901512145996094;52.59700775146485;14.235010147094728;56.45247268676758;35.200828552246094;52.7745475769043;49.03376007080078;7.187726974487305;119.5449447631836;85.4931640625
2023-06-26;8.911815643310547;52.25004959106445;14.276269912719728;55.749019622802734;35.9619255065918;54.41642379760742;49.40382766723633;7.187726974487305;119.5449447631836;86.23497009277344
2023-06-27;8.985651016235352;51.80931854248047;13.863662719726562;56.45247268676758;37.57925796508789;54.18186950683594;49.95892333984375;7.075710773468018;119.5449447631836;85.50244140625
2023-06-28;9.028578758239746;51.94059753417969;14.06996726989746;56.80420303344727;37.57925796508789;54.41642379760742;50.3289909362793;7.0943803787231445;120.51685333251952;88.01531219482422
2023-06-29;9.232913970947266;51.98748779296875;14.02870750427246;56.62834167480469;37.38898468017578;54.650978088378906;50.51401901245117;7.075710773468018;119.05899047851562;88.08948516845703
2023-06-30;9.188268661499023;52.64389419555664;14.193750381469728;56.62834167480469;37.198707580566406;54.41642379760742;51.254154205322266;7.0943803787231445;119.05899047851562;87.81130981445312
2023-07-03;9.181401252746582;52.8877067565918;14.40005588531494;56.80420303344727;36.7230224609375;55.12008666992188;51.994285583496094;7.0943803787231445;118.08708190917967;86.32769775390625
2023-07-04;9.13332176208496;52.42821502685547;14.688880920410156;56.980072021484375;37.57925796508789;54.650978088378906;53.65958023071289;7.187726974487305;116.14325714111328;87.1529541015625
2023-07-05;9.093828201293944;52.78455352783203;14.936446189880373;57.15593338012695;38.15008163452149;55.12008666992188;54.37504577636719;7.150388717651367;119.05899047851562;87.1622314453125
2023-07-06;8.99767017364502;52.08126068115234;14.977705955505373;57.15593338012695;39.00632095336914;54.88553237915039;50.36846160888672;7.169057846069336;117.60112762451172;86.69860076904297
2023-07-07;8.870604515075684;51.818695068359375;15.184011459350586;57.15593338012695;38.816043853759766;55.12008666992188;52.085567474365234;7.150388717651367;116.62921142578124;86.60588073730469
2023-07-10;8.908380508422852;51.64990997314453;15.184011459350586;57.15593338012695;38.43549728393555;55.58919143676758;52.27635955810547;7.13171911239624;119.05899047851562;85.50244140625
